Timestamp,בעיה,דוגמה מהחיים / הסבר,Source1,Link1,Source2,Link2,Source 3,Link 3,כל אדם,אישה,גבר,להטב׳׳ק,ערבי/ה,דרוזי/ת,יהודי/ה חילוני/ת,יהודי/ה רפורמי/ת,חרדי,חרדית,יהודי/ה דתי/ה ,יהודי/ה דתי/ה ליברלי/ת,יהודי/ה מסורתי/ת,סטודנט/ית,סגל אקדמי,שכיר/ה,עצמאי/ת,עובד/ת במגזר הציבורי,עובד/ת המגזר השלישי,חייל/ת,משרת/ת במילואים,לא שרתתי בצבא,אזרח/ית ותיק/ה,גר/ה בפריפריה,משתמש/ת בתחבורה ציבורית,בעל/ת מוגבלות,הורה יחידני/ת,הורה לילדים בחינוך הממלכתי,עולה חדש/ה,תיכוניסט/ית בחינוך הממלכתי,תלמיד/ת חטיבת ביניים בחינוך הממלכתי,שוטרים/ות ואנשי/נשות קבע,מיוצאי אתיופיה,
3/8/2023 9:19:49,הרחבת הסמכות של בתי דין רבניים לדון בסכסוכים כספיים,"הממשלה מתכוונת לתת לבתי דין רבניים סמכות לדון כבוררים בענייני ממונות, בהסכמת הצדדים - אולם הסכמה כזו לעיתים קרובות נכפית על ידי הצד החזק, ובית הדין פוסק על בסיס דינים שמפלים נשים ובהרכב שלא כולל לעולם נשים. יפגעו במיוחד: נשים בהליכי גירושים; עובדות חרדיות במגזר החרדי, ובמיוחד גננות ומורות. בג׳׳צ לא יוכל להתערב",סעיף 110 להסכם הקואליציוני עם סיעת הציונות הדתית,https://main.knesset.gov.il/mk/government/Documents/CA37-RZ.pdf,"נייר עמדה בנושא הפגיעה בזכויות נשים, בעמ׳ 8",https://www.lawprofsforum.org/_files/ugd/a3e4e4_88283df570a44dda98c23cefc5bcb24b.pdf,,,,1,,,,,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
3/8/2023 20:45:01,פגיעה בזכויות של אנשים עם מוגבלויות,"אנשים עם מוגבלויות עדיין אינם נהנים בצורה מלאה ושווה מזכויות האדם ומחירויות היסוד, וממשיכים לסבול מהפליה, הדרה ושלילת זכויות בתחומי חיים רבים, ובהם דיור, חינוך, תעסוקה, כשרות משפטית ועוד. כאשר מדובר באנשים עם מוגבלות, המשתייכים גם לאוכלוסיה מוחלשת נוספת (ערבים, נשים, יוצאי אתיופיה וכן הלאה) – הפלייתם חמורה עוד יותר. במקרים רבים בתי המשפט חייבו את המדינה לדאוג לאנשים עם מוגבלויות וצרכים מיוחדים. לדוגמה, המדינה חויבה להקצות משאבים לשילוב ילדים עם תסמונת דאון במערכת החינוך. החלשת בג׳׳צ תמנע ממנו להתערב ולהגן על זכויותיה של אוכלוסיה זו.",בג׳׳ץ 2599/00 יתד ,https://www.nevo.co.il/psika_html/elyon/0002599a.htm,נייר עמדה החלוקים הלבנים,https://drive.google.com/file/d/12feI8lj_Ir6s7p7VI8YwWfhGkd20x312/view,נייר עמדה עמותת בזכות,https://www.bizchut.org.il/single-post/%D7%92%D7%99%D7%9C%D7%95%D7%99-%D7%93%D7%A2%D7%AA-%D7%94%D7%A9%D7%A4%D7%A2%D7%AA-%D7%94%D7%A9%D7%99%D7%A0%D7%95%D7%99%D7%99%D7%9D-%D7%91%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98-%D7%A2%D7%9C-%D7%90%D7%A0%D7%A9%D7%99%D7%9D-%D7%A2%D7%9D-%D7%9E%D7%95%D7%92%D7%91%D7%9C%D7%95%D7%AA,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
3/8/2023 22:06:01,אפליה בקבלה ליישובים קהילתיים,רוצים לעבור ליישוב קהילתי? יתכן שלא תתקבלו פשוט כי אתם ערבים. הממשלה מתכוונת להרחיב משמעותית את האפשרות לאפליה כזו -- ובג׳׳צ לא יוכל להתערב,סעיף 11 להסכם הקואליציוני עם סיעת עוצמה יהודית,https://main.knesset.gov.il/mk/government/Documents/CA37-Otzma.pdf,דוגמה לאפליה בקבלה ליישוב קהילתי,https://www.bizportal.co.il/realestates/news/article/407110,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,אפליה בקבלה ליישובים קהילתיים,"רוצים לעבור ליישוב קהילתי? יתכן שלא תתקבלו כי אתם לא דתיים מספיק, דתיים מידי או לא שייכים לעדה הנכונה.הממשלה מתכוונת להרחיב משמעותית את האפשרות לאפליה כזו -- ובג׳׳צ לא יוכל להתערב",סעיף 11 להסכם הקואליציוני עם סיעת עוצמה יהודית,https://main.knesset.gov.il/mk/government/Documents/CA37-Otzma.pdf,דוגמה לאפליה בקבלת דתיים ליישוב קהילתי,https://www.bizportal.co.il/realestates/news/article/407110,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
,הקלה בפיטורי נשים בהריון,"הממונה על עבודת נשים במשרד העבודה יכולה לאשר למעסיק לפטר אישה בהריון. אישור כזה כפוף לביקורת שיפוטית, שנעשה באמצעות בדיקת הסבירות. ביטול עילת הסבירות ימנע מבתי הדין את האפשרות למנוע פיטורים שאושרו באופן לא סביר",נייר עמדה פורום המרצות והמרצים לדיני עבודה,https://www.hujilawblog.com/single-post/פגיעה-בזכויות-העובדות-והעובדים-בעקבות-השינוי-המשטרי-בישראל,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,הקלה בפיטורי עובדי ציבור,פיטורים במגזר הציבורי כפופים כיום למבחן של סבירות. בעקבות ביטול עילת הסבירות בתי הדין לעבודה לא יוכלו יותר למנוע פיטורים שאינם סבירים,נייר עמדה פורום המרצות והמרצים לדיני עבודה,https://www.hujilawblog.com/single-post/פגיעה-בזכויות-העובדות-והעובדים-בעקבות-השינוי-המשטרי-בישראל,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,
,ניתוק מג׳׳ב מהמשטרה והכפפת מג׳׳ב ישירות לשר לביטחון לאומי,הממשלה מתכוונת להיענות לדרישתו של בן-גביר ולהעביר את משמר הגבול לשליטתו. זוהי סכנה חמורה -- פולטיזיציה של מג׳׳ב ויצירת מעין מיליציה בשליטה פרטית של פוליטיקאי. לאחר ההפיכה המשטרית בג׳׳צ לא יוכל להתערב,סעיף 90 להסכם הקואליציוני עם סיעת עוצמה יהודית,https://main.knesset.gov.il/mk/government/Documents/CA37-Otzma.pdf,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,פגיעה בעצמאות המחלקה לחקירות שוטרים (מח׳׳שׁ) ,"הממשלה מתכננת לאפשר התערבות פוליטית בחקירות של מח׳׳ש, ולהכפיף גם את פעילות הפרקליטות לפיקוח של אותו גוף פוליטי. מדובר בפגיעה קשה בשלטון החוק. בג׳׳צ לא יוכל להתערב",נייר עמדה בנושא הצעת החוק,https://www.lawprofsforum.org/_files/ugd/a3e4e4_70c508784c1446a481aebbd92cf61ddd.pdf,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,הנצחת האפליה באי-גיוס חרדים,"הממשלה מתכוונת לחוקק חוק יסוד: לימוד תורה, שימנע אפשרות לחייב חרדים להתגייס או לבצע שירות לאומי, וינציח את הפגיעה בשוויון. בג׳׳צ לא יוכל להתערב",סעיף 82 להסכם הקואליציוני עם סיעת ש׳׳ס,https://main.knesset.gov.il/mk/government/Documents/CA37-Shas.pdf,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,1,1,,,,,,,,,1,1,,,
,הכרה במטפלים על בסיס לימודים שאינם אקדמיים,"בניגוד לעמדת אנשי המקצוע, הממשלה מתכוונת לתת רישיון למקצועות טיפול גם ללא לימודים אקדמיים לכך - פגיעה במקצועיות השירות שיקבל הציבור. המטרה היא להקל על חרדים להשתלב בעבודות אלה. בג׳׳צ לא יוכל להתערב",סעיף 167 להסכם הקואליציוני עם סיעת ש׳׳ס,https://main.knesset.gov.il/mk/government/Documents/CA37-Shas.pdf,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,איסור תפילה בכותל שלא לפי הכללים האורתודוקסיים,פגיעה בחופש הפולחן הדתי,סעיף 88 להסכם הקואליציוני עם סיעת ש׳׳ס,https://main.knesset.gov.il/mk/government/Documents/CA37-Shas.pdf,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,
,האטה בפרוייקטים של תשתיות ובזבוז כספי ציבור כתוצאה ממניעת היתרי עבודה בשבת,"נציג הרבנות הראשית יצורף לוועדה למתן היתרי עבודה בשבת, דבר שצפוי לצמצם מאד היתרים כאלה. בג׳׳צ לא יוכל להתערב",סעיף 99 להסכם הקואליציוני עם סיעת ש׳׳ס,https://main.knesset.gov.il/mk/government/Documents/CA37-Shas.pdf,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,איסור הכנסת חמץ וכל אוכל ביתי לבתי חולים בפסח לפי החלטת מנהל בית החולים,"כפייה דתית שתפגע הן בחולים ומשפחותיהם והן בעובדים בבתי החולים. בג׳׳צ התערב בעבר, כעת מתוכנן חוק עוקף ולא ניתן יהיה לבקר אותו",הצעת חוק זכויות החולה (תיקון מס׳ 13),https://fs.knesset.gov.il/25/law/25_ls1_1906764.pdf,ynet: כתבה על פסיקת בג''צ,"https://www.ynet.co.il/articles/0,7340,L-5722904,00.html ",,,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,חוקים שפוגעים בפרטיות למעלה מהצורך לא יעמדו לביקורת שיפוטית אפקטיבית,"האם מותר לרשות האוכלוסין להעביר מידע אודותינו לגורמים אחרים, כולל למשל בנקים? הממשלה התירה זאת באופן גורף. בג׳׳צ התערב כדי לוודא שייקבעו מגבלות, אבטחת מידע וכולי. דוגמה נוספת: האם לגיטימי להשתמש בשב׳׳כ לאיכון חולי קורונה? בג׳׳צ וידא ששימוש כזה יוגדר בחוק בצורה מפורשת ומוגבלת",נייר עמדה בנושא פרטיות חוקתית,https://a3e4e4a4-dc32-455c-b5b2-7cb43b6d07c2.usrfiles.com/ugd/a3e4e4_958b626a3096474e873b70921dc2f942.pdf,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,סירוב לטפל באלימות כנגד נשים ואלימות במשפחה,"למרות עלייה קשה באלימות כנגד נשים בשנים האחרונות, לרבות מקרי רצח, הממשלה הודיעה כי בניגוד לכוונות קודמות היא תסרב להצטרף לאמנת איסטנבול, שאמורה לסייע במאבק בתופעה ","נייר עמדה בנושא הפגיעה בזכויות נשים, בעמ׳ 9",https://221fecf6-5588-4c13-998e-7da055e5279b.usrfiles.com/ugd/221fec_2052f531d7ec4e4d8500bf0d2713bcfd.pdf,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
,פגיעה בייצוג נשים בממשלה ובתפקידים בכירים,"בקואליציה הנוכחית, רק 14% מחברי הכנסת הן נשים. מתוך 33 מנכ׳׳לים של משרדי ממשלה, אפס נשים. ללא ביקורת של בג׳׳צ, הדרת נשים מעמדות כוח תלך ותחריף","נייר עמדה בנושא הפגיעה בזכויות נשים, בעמ׳ 12",https://221fecf6-5588-4c13-998e-7da055e5279b.usrfiles.com/ugd/221fec_2052f531d7ec4e4d8500bf0d2713bcfd.pdf,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,החרפת ההפרדה וההדרה של נשים במגזר החרדי,"את אישה חרדית שמודאגת מההקצנה במגמת ההדרה של נשים וההפרדה בכל מקום? תחת הממשלה הנוכחית המגמה צפויה להחריף, ובעקבות ההפיכה המשטרית בג׳׳צ לא יוכל להתערב  ","נייר עמדה בנושא הפגיעה בזכויות נשים, בעמ׳ 16",https://221fecf6-5588-4c13-998e-7da055e5279b.usrfiles.com/ugd/221fec_2052f531d7ec4e4d8500bf0d2713bcfd.pdf,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
,פגיעה בתאגיד השידור הציבורי,"נהנים משידורי כאן 11? סבור/ה שחשוב שיהיה שידור ציבורי שמשדר תכנים שאינם מבוססים רק על שיקולים מסחריים? הממשלה מתכוונת לפגוע בכך קשות.  גם אם אינך צופה בערוץ - תקשורת חופשית היא כלב שמירה של הדמוקרטיה. כאשר אין תקשורת חופשית, מידע קריטי על שחיתות ומחדלים של הממשלה מוסתר מהציבור. כשהממשל יודע שאין ביקורת יעילה זה מעודד עוד שחיתות. בג׳׳צ לא יוכל להתערב",דה-מרקר: קרעי ממשיך להילחם בתאגיד השידור ובגל׳׳צ,https://www.themarker.com/advertising/2023-02-13/ty-article/.premium/00000186-4a7b-d603-a7bf-ceffe7e10000,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,שחיתות של נבחרי ציבור ועובדי ציבור,"הממשלה מתכננת חוקים שיאפשרו לנבחרי ציבור לקבל תרומות פרטיות; ביטול ׳׳נבחרת הדירקטורים׳׳ שהבטיחה מינוי לפי כישורים ולא קשרים; חקיקה שתחזיר את אריה דרעי לתפקיד שר למרות הרשעותיו בעבירות שחיתות, ועוד. לאחר ההפיכה המשטרית בג׳׳צ לא יוכל להתערב ",לביטול נבחרת הדיקטורים ראו סעיף 76 להסכם הקואליציוני עם סיעת עוצמה יהודית,https://main.knesset.gov.il/mk/government/Documents/CA37-Otzma.pdf,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,חוקים שפוגעים בכבוד האדם לא יעמדו לביקורת שיפוטית אפקטיבית,"למשל, האם ראוי לשלול הבטחת הכנסה מאדם באופן גורף, ללא חריגים, בגלל שהוא מחזיק רכב (אפילו אם אינו בבעלותו)? בג׳׳צ קבע שהוראה זו אינה מידתית וחייב את המדינה לקבוע הסדר מאוזן יותר. לאחר ההפיכה המשטרית ביקורת כזו לא תהיה אפשרית",בג׳׳ץ 10662/04 חסן,https://www.nevo.co.il/psika_html/elyon/04106620-n44.htm,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, פגיעה בזכויות להטב׳׳ק,"בג׳׳צ חייב את המדינה לאפשר גם לזוגות גברים בני אותו מין להעזר בפונדקאות - התערבות כזו לא תהיה אפשרית יותר. ישנו חשש סביר לאור ההסכמים הקואליציונים, לפגיעות מהותיות נוספות בשוויון לקהילה הגאה. למשל, לא רישום הורות יהיה תחת הכותרת ׳׳אבא׳׳ ו׳׳אמא׳׳ בלבד.",הסכם קואליציוני עם סיעת נועם,https://www.idi.org.il/media/18948/נעם.pdf,פסק הדין בעניין פונדקאות,https://www.nevo.co.il/psika_html/elyon/15007810-V73.htm,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,חשיפה של אנשי כוחות הביטחון להליכים משפטיים בחו׳׳ל ,"חיילים? מלש''בים? בהעדר מערכת משפט עצמאית, ישנו חשש כבד שגופים בינלאומיים יפתחו בהליכים כנגד יוצאי צבא וכוחות הביטחון בטענה של הפרת כללי משפט בינלאומי",מאמר של פרופ׳ יובל שני,https://www.idi.org.il/articles/48004,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,1,,
,שחיתות או חוסר מקצועיות בחלוקת תקציבים ומכרזים,"ללא יועצים משפטיים עצמאיים וללא עילת הסבירות, שרים יוכלו לחלק תקציבים ומכרזים ללא ביקורת, משיקולים שאינם ענייניים",גלובס: מהי עילת הסבירות,https://www.globes.co.il/news/article.aspx?did=1001434932,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,,
,אפליה בקבלה לבתי ספר בגלל ארץ המוצא,רוצה לרשום את הילדה לבית ספר הקרוב למקום מגוריך ושמתאים לאמונתך? בית הספר עשוי לדחות אותה בגלל מוצאה. בג''צ הוא שהורה על ביטול המדיניות המפלה של משרד החינוך שאיפשרה למוסדות חינוך הנתמכים על ידי המדינה לדחות תלמידים יוצאי אתיופיה,בג''ץ 7426/08 טבקה משפט צדק לעולי אתיופיה נגד שרת החינוך,https://supremedecisions.court.gov.il/Home/Download?path=HebrewVerdicts%5C08/260/074/r23&fileName=08074260.r23&type=4,אזרחים יהודי אתיופיה קוראים לעצור את הקרע בעם ומציעים מתווה לרפורמה,https://www.atzuma.co.il/justreform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
,שיטור יתר נגד אזרחים/יות על רקע צבע עור או מוצא,"יושב/ת עם חברים על ספסל בשדרה? כל שוטר יכול לגשת ולבקש ממך להזדהות גם ללא כל חשד ספציפי לפעילות פלילית, רק בגלל צבע עורך. בעקבות עתירה, בג''ץ הביא לביטול הנוהל הזה שהופנה בעיקר כנגד יוצאי אתיופיה",עמותת טבקה צדק ליוצאי אתיופיה נגד משטרת ישראל 4455/19 ו 5471/19,https://supremedecisions.court.gov.il/Home/Download?path=HebrewVerdicts/19/550/044/v16&fileName=19044550.V16&type=4,אזרחים יהודי אתיופיה קוראים לעצור את הקרע בעם ומציעים מתווה לרפורמה,https://www.atzuma.co.il/justreform,כלכליסט: שיטור יתר? בג''צ יכריע מתי מותר לשוטר לבקש תעודת זהות,"https://www.calcalist.co.il/local/articles/0,7340,L-3777734,00.html",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
,אפליה בשרותי דת ליוצאי אתיופיה ויוצאי ברה''מ לשעבר,רוצים להתחתן? לא יהיה מי שיגן עליכם אם הרבנות תפקפק ביהדותכם ותסרב. רק פסיקות של בג''צ עזרו כאשר המועצות הדתיות סירבו לתת שירותי דת לזוגות מקהילת יוצאי אתיופיה שביקשו להתחתן,בגץ 521/85  הרב מנשה איילין אדגואיצ'ו נ' מועצת הרבנות הראשית לישראל,https://www.nevo.co.il/psika_html/elyon/PADI-NB-2-152-L.htm,אזרחים יהודי אתיופיה קוראים לעצור את הקרע בעם ומציעים מתווה לרפורמה,https://www.atzuma.co.il/justreform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
,הקצאת קרקעות של המדינה באופן מוטה,"רשות מקרקעי ישראל מנהלת את כל קרקעות המדינה ומחליטה היכן להוציא מכרזים, היכן לתת הנחות וכו׳. החלטות אלה כפופות כיום למבחן הסבירות, שהביא לעיתים לפסילת החלטות שנתנו לקבוצות ספציפיות טובת הנאה לא מוצדקת על חשבון שאר הציבור. ללא מבחן של סבירות לא תהיה כמעט ביקורת על החלטות הרשות.",פסק דין לדוגמה שפסל החלטה של רשות מקרקעי ישראל,https://www.nevo.co.il/psika_html/elyon/9903939-padi.htm,,,,,,,,,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
,הקצאת קרקעות של המדינה באופן מוטה,"רשות מקרקעי ישראל מנהלת את כל קרקעות המדינה ומחליטה היכן להוציא מכרזים, היכן לתת הנחות וכו׳. היא יכולה למשל להחליט לתת הנחות ולהוציא מכרזים רק בשכונות חילוניות. החלטות אלה כפופות כיום למבחן הסבירות, שהביא לעיתים לפסילת החלטות שנתנו לקבוצות ספציפיות טובת הנאה לא מוצדקת על חשבון שאר הציבור. ללא מבחן של סבירות לא תהיה כמעט ביקורת על החלטות הרשות.",פסק דין לדוגמה שפסל החלטה של רשות מקרקעי ישראל,https://www.nevo.co.il/psika_html/elyon/9903939-padi.htm,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EOF
